ya_id,ya_number,ya_merge_manufacturer,ya_merge_short_name,takamol_CarNo,takamol_Model,takamol_MemberNo,takamol_CarKey,takamol_CarName,takamol_Reservations
fa6a82e5-3045-4ed6-9162-3de2865cf095,r75299,CHEVROLET,TAHOE,75299,2021,2114,62105,CHEVROLET TAHOE,"[{'ReservationKey': 0, 'CarKey': 62105, 'CustomerName': 'Running Contract, 72819', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 3:20:00 PM', 'ToDateTime': '8/7/2024 3:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
eff3e866-fe5c-48aa-96d8-4fe552b4ee1a,p25284,CHEVROLET,TAHOE,25284,2021,2114,62107,CHEVROLETE TAHOE,"[{'ReservationKey': 0, 'CarKey': 62107, 'CustomerName': 'Running Contract, 72560', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 6:50:00 PM', 'ToDateTime': '8/3/2024 6:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
6ac7b702-4e72-48b1-9e5a-3d8c759998b9,o53290,CHEVROLET,TAHOE,53290,2021,2114,62102,CHEVROLETE TAHOE,"[{'ReservationKey': 0, 'CarKey': 62102, 'CustomerName': 'Running Contract, 72644', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 3:50:00 PM', 'ToDateTime': '8/1/2024 3:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
1d81d63b-d444-4fb6-bce7-c1559ddc4744,r98621,CHEVROLET,TAHOE,98621,2022,2114,62108,CHEVROLETE TAHOE,"[{'ReservationKey': 0, 'CarKey': 62108, 'CustomerName': 'Running Contract, 72714', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 10:45:00 AM', 'ToDateTime': '8/3/2024 10:45:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
71d535dd-4542-4fee-ab07-a2a5354b18cd,p8164,FERRARI,488,8164,2018,2114,93347,FERRARI 488 ,"[{'ReservationKey': 0, 'CarKey': 93347, 'CustomerName': 'Running Contract, 380719', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/8/2024 3:42:00 PM', 'ToDateTime': '7/9/2024 3:42:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
82ae6390-87d0-45a7-b005-0a2e1e62cad5,a4798,FERRARI,GTB 488,4798,2016,2114,9192,FERRARI 488 GTB,"[{'ReservationKey': 0, 'CarKey': 9192, 'CustomerName': 'Running Contract, 72239', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/26/2024 5:45:00 PM', 'ToDateTime': '7/27/2024 5:45:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
7dcdca2e-d8dc-4fea-920a-78ae7dbac152,t4825,FERRARI,GTB 488,4825,2017,2114,9121,FERRARI 488 GTB,"[{'ReservationKey': 0, 'CarKey': 9121, 'CustomerName': 'Running Contract, 72238', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/26/2024 5:45:00 PM', 'ToDateTime': '7/27/2024 5:45:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
29392dd7-f374-4534-a4e9-4119d10f40d0,u4823,FERRARI,F8 TRIBUTO,4823,2020,2114,8437,FERRARI F8 CONVERTIBLE,
084cd2c3-2b5f-4c8f-b82b-bcc3f40da3a4,s4825,FERRARI,ROMA,4825,2021,2114,8674,FERRARI ROMA,
cfc59439-f3b1-4d87-bdf2-fa74b8a4d878,q4810,FERRARI,SF90 STRADALE,4810,2021,2114,99453,FERRARI SF90 STRADALE,
14854b9c-6ee6-497c-b7a9-9d9d0c3faa52,u4812,FERRARI,SF90 STRADALE,4812,2021,2114,99680,FERRARI SF90 STRADALE,"[{'ReservationKey': 0, 'CarKey': 99680, 'CustomerName': 'Running Contract, 380834', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 8:28:00 PM', 'ToDateTime': '7/31/2024 8:28:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
700222b6-e50d-45ff-ac7d-aaf3ec202b2b,t92533,FORD,MUSTANG,92533,2018,2114,7041,FORD MUSTANG COUPE,
158a01a3-5ac9-42b2-8799-37b97da8010c,j45694,GMC,YUKON,45694,2021,2114,62104,GMC YUKON,"[{'ReservationKey': 0, 'CarKey': 62104, 'CustomerName': 'Running Contract, 72820', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 3:21:00 PM', 'ToDateTime': '8/3/2024 3:21:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
7a0af747-e4e3-4cb9-af10-655f8c05d7bf,j86671,GMC,YUKON,86671,2022,2114,62106,GMC YUKON,"[{'ReservationKey': 0, 'CarKey': 62106, 'CustomerName': 'Running Contract, 72557', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 1:31:00 PM', 'ToDateTime': '7/28/2024 1:31:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
efc9af36-5d08-4316-8ca5-071f4f42fd8d,q75051,KIA,K5,75051,2022,2114,9364,KIA K5,"[{'ReservationKey': 0, 'CarKey': 9364, 'CustomerName': 'Running Contract, 71103', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/26/2024 12:38:00 AM', 'ToDateTime': '6/27/2024 12:38:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
c7effde5-4f28-44b7-9769-73444b1e7ffd,q75717,KIA,K5,75717,2022,2114,9363,KIA K5,"[{'ReservationKey': 0, 'CarKey': 9363, 'CustomerName': 'Running Contract, 72662', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 11:45:00 AM', 'ToDateTime': '8/5/2024 11:45:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
176013d1-fffa-48d0-a57c-6561ab8a1e8e,q76434,KIA,K5,76434,2022,2114,9360,KIA K5,"[{'ReservationKey': 0, 'CarKey': 9360, 'CustomerName': 'Running Contract, 62185', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '1/3/2024 4:20:00 PM', 'ToDateTime': '1/4/2024 4:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
d65c244b-b19a-4f59-b64c-5b3dd3efe740,q76450,KIA,K5,76450,2022,2114,9362,KIA K5,
e38bfc79-86a3-4af8-8a6a-9fa6bf08f321,c86319,KIA,K5,86319,2022,2114,9319,KIA K5,"[{'ReservationKey': 0, 'CarKey': 9319, 'CustomerName': 'Running Contract, 380839', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 6:45:00 PM', 'ToDateTime': '8/1/2024 6:45:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
26d84b32-58b7-427f-b71a-af3a3b8b47da,c86455,KIA,K5,86455,2022,2114,9321,KIA K5,"[{'ReservationKey': 0, 'CarKey': 9321, 'CustomerName': 'Running Contract, 72499', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 5:15:00 PM', 'ToDateTime': '7/31/2024 5:15:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
4daf1727-4356-43f3-abc1-31b9e02ff9a8,c92844,KIA,K5,92844,2022,2114,9320,KIA K5,"[{'ReservationKey': 0, 'CarKey': 9320, 'CustomerName': 'Running Contract, 380752', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/13/2024 8:14:00 PM', 'ToDateTime': '7/14/2024 8:14:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
093c1586-72f7-49f7-be98-9f65a78f529f,s4829,LAMBORGHINI,HURACAN,4829,2021,2114,9128,LAMBORGHINI EVO COUPE,"[{'ReservationKey': 0, 'CarKey': 9128, 'CustomerName': 'Running Contract, 72754', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 7:20:00 PM', 'ToDateTime': '8/3/2024 7:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
58f0d898-f5b7-4262-aa2f-117afbc64cfc,a36996,LAMBORGHINI,HURACAN,36996,2019,2114,7893,LAMBORGHINI HURACAN,
45dd67d1-5f82-41cc-9095-8ca43c794858,t8430,LAMBORGHINI,HURACAN,8430,2022,2114,9327,LAMBORGHINI HURACAN EVO CONVERTIBLE,"[{'ReservationKey': 0, 'CarKey': 9327, 'CustomerName': 'Running Contract, 72589', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 1:50:00 PM', 'ToDateTime': '8/3/2024 1:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
3d5dc1b2-8cb8-4803-b508-b6ab4b94ec29,h25226,LAMBORGHINI,HURACAN,25226,2020,2114,7906,LAMBORGHINI HURACAN EVO CONVERTIBLE,"[{'ReservationKey': 0, 'CarKey': 7906, 'CustomerName': 'Running Contract, 72810', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 5:40:00 AM', 'ToDateTime': '8/5/2024 5:40:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
8e89f525-e0a7-44b9-8860-3f1352c5abac,o5016,LAMBORGHINI,HURACAN,5016,2020,2114,8893,LAMBORGHINI HURACAN EVO COUPE,"[{'ReservationKey': 0, 'CarKey': 8893, 'CustomerName': 'Running Contract, 71717', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 8:53:00 PM', 'ToDateTime': '8/2/2024 8:53:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
8635a71d-d8d4-429d-9063-c82d0486fbaf,q71912,LAMBORGHINI,HURACAN,71912,2021,2114,96948,LAMBORGHINI HURRACAN,
c08203f5-b332-4e69-9fed-ee51912efa60,n99445,LAMBORGHINI,HURACAN,99445,2020,2114,8066,LAMBORGHINI HURRACAN,"[{'ReservationKey': 0, 'CarKey': 8066, 'CustomerName': 'Running Contract, 72664', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 10:05:00 PM', 'ToDateTime': '8/2/2024 10:05:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
459e38f7-4f51-4e39-aa05-ba34863e0454,x50037,LAMBORGHINI,URUS MY20,50037,2022,2114,9252,LAMBORGHINI URUS MY2,"[{'ReservationKey': 0, 'CarKey': 9252, 'CustomerName': 'Running Contract, 72752', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 5:58:00 PM', 'ToDateTime': '8/2/2024 5:58:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
8d6aef12-19fe-496d-a65c-95a6b44ec23b,n63030,LAMBORGHINI,URUS MY20,63030,2022,2114,9312,LAMBORGHINI URUS MY2,
03ed458b-c2d0-435e-9010-45e72eea6e81,x93282,LAMBORGHINI,URUS MY20,93282,2021,2114,9104,LAMBORGHINI URUS MY2,
b59f88fc-8e2c-42fd-87c3-def6605aa296,l3605,LAMBORGHINI,HURACAN,3605,2021,2114,9107,LAMBORGINI HURCAN,
fa1ed5f5-83a8-46c1-b41f-8c59f21c9089,g20413,LAND ROVER,DEFENDER,20413,2023,2114,92999,LAND ROVER DEFENDER,"[{'ReservationKey': 0, 'CarKey': 92999, 'CustomerName': 'Running Contract, 72491', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 7:50:00 PM', 'ToDateTime': '8/3/2024 7:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
ac8f3a3b-a681-40e5-bf49-acdf7f585eaf,g20651,LAND ROVER,DEFENDER,20651,2023,2114,92997,LAND ROVER DEFENDER,"[{'ReservationKey': 0, 'CarKey': 92997, 'CustomerName': 'Running Contract, 72385', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 2:30:00 AM', 'ToDateTime': '7/28/2024 2:30:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
f5f0a908-7c94-4847-b234-7bd84fc5fa6e,g20959,LAND ROVER,DEFENDER,20959,2023,2114,92998,LAND ROVER DEFENDER,
664bb8eb-73f1-4163-8387-fb5d3143752b,g22756,LAND ROVER,DEFENDER,22756,2023,2114,93000,LAND ROVER DEFENDER,"[{'ReservationKey': 0, 'CarKey': 93000, 'CustomerName': 'Running Contract, 72636', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 12:40:00 PM', 'ToDateTime': '8/2/2024 12:40:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
33eed4a7-ffbc-4c82-9723-b162d12c3a6e,t99442,LAND ROVER,DEFENDER,99442,2023,2114,92996,LAND ROVER DEFENDER,"[{'ReservationKey': 0, 'CarKey': 92996, 'CustomerName': 'Running Contract, 71987', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 10:43:00 AM', 'ToDateTime': '8/1/2024 10:43:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
d3fb6191-3c51-475b-b6c8-d6d203e61c91,r50509,LAND ROVER,RANGE ROVER,50509,2022,2114,67494,LAND ROVER RANG ROV,
66215d8f-fb08-435b-b5f9-45df798968d9,l8115,LEXUS,LX 600,8115,2023,2114,98897,LEXUS LX 600,"[{'ReservationKey': 0, 'CarKey': 98897, 'CustomerName': 'Running Contract, 71927', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/16/2024 5:15:00 PM', 'ToDateTime': '8/5/2024 5:15:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
6b2f5c7c-8850-4b0d-b961-9bb14dd479c8,n16958,MAZDA,6,16958,2023,2114,73888,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 73888, 'CustomerName': 'Running Contract, 380838', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 4:17:00 PM', 'ToDateTime': '8/1/2024 4:17:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
512070f0-5172-4a35-a204-aed5e06d3f92,n16994,MAZDA,6,16994,2023,2114,73893,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 73893, 'CustomerName': 'Running Contract, 72666', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 10:15:00 AM', 'ToDateTime': '8/2/2024 10:15:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
c7aad21a-293a-4fd7-8143-e23492e8ef1a,n17706,MAZDA,6,17706,2023,2114,73889,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 73889, 'CustomerName': 'Running Contract, 72152', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 5:25:00 PM', 'ToDateTime': '8/3/2024 5:25:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
04437f89-9b40-4192-840e-c45efa77a367,n18064,MAZDA,6,18064,2023,2114,73894,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 73894, 'CustomerName': 'Running Contract, 72704', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 2:30:00 AM', 'ToDateTime': '7/31/2024 2:30:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
8badc9b6-2adc-4c97-969b-e592aa1c354f,n18079,MAZDA,6,18079,2023,2114,73891,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 73891, 'CustomerName': 'Running Contract, 71496', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/5/2024 4:15:00 PM', 'ToDateTime': '7/29/2024 4:15:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
97e94b46-c662-4c3b-abc7-1b7350af9483,n18519,MAZDA,6,18519,2023,2114,73892,MAZDA 6,
4dfadc85-32b6-432f-999f-d06a3ff68ba2,n18531,MAZDA,6,18531,2023,2114,73895,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 73895, 'CustomerName': 'Running Contract, 69100', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/29/2024 8:30:00 PM', 'ToDateTime': '5/30/2024 8:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
42f0f1be-fd6a-44f9-9b32-b27bcb4f1d78,n18543,MAZDA,6,18543,2023,2114,73896,MAZDA 6,
fb769435-69af-4cbd-a351-2669e171ccde,n19816,MAZDA,6,19816,2023,2114,73886,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 73886, 'CustomerName': 'Running Contract, 72743', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 12:37:00 PM', 'ToDateTime': '8/2/2024 12:37:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
8866409d-ae86-4d90-acc6-ed37e7465689,x63692,MAZDA,6,63692,2022,2114,67487,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 67487, 'CustomerName': 'Running Contract, 72728', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 9:50:00 PM', 'ToDateTime': '8/3/2024 9:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
11e21c84-5de9-406d-a98e-2c4b3a891d61,x64187,MAZDA,6,64187,2022,2114,67489,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 67489, 'CustomerName': 'Running Contract, 72036', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/15/2024 2:10:00 PM', 'ToDateTime': '8/14/2024 2:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
5e29b6d6-8e88-4061-8c7d-19bcaec0dd9e,x64232,MAZDA,6,64232,2022,2114,67485,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 67485, 'CustomerName': 'Running Contract, 72633', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 9:00:00 PM', 'ToDateTime': '8/3/2024 9:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
b862864d-30f2-4362-aa67-9a59c632bf83,x64235,MAZDA,6,64235,2022,2114,67493,MAZDA 6,
0f781c17-0adf-4fc2-ad4a-0703fdbd979f,x65670,MAZDA,6,65670,2022,2114,67490,MAZDA 6,
d6225a37-d898-4db5-b880-58dbb6034e5e,x66215,MAZDA,6,66215,2022,2114,67491,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 67491, 'CustomerName': 'Running Contract, 380828', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 10:32:00 PM', 'ToDateTime': '7/30/2024 10:32:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
61064447-efe6-4485-8180-6123e38bdbb7,x66217,MAZDA,6,66217,2022,2114,67492,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 67492, 'CustomerName': 'Running Contract, 72747', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 5:45:00 PM', 'ToDateTime': '8/5/2024 5:45:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
8fd6bf7b-942b-42e0-8200-c9cf9fce5da6,x66218,MAZDA,6,66218,2022,2114,67486,MAZDA 6,
b19a381c-6c0b-4a0c-98ca-ca0bd982db6a,x66709,MAZDA,6,66709,2022,2114,67497,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 67497, 'CustomerName': 'Running Contract, 72430', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 2:00:00 PM', 'ToDateTime': '8/4/2024 2:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
a2964311-d932-415c-9fa1-b1851c5c091a,x67138,MAZDA,6,67138,2022,2114,67488,MAZDA 6,"[{'ReservationKey': 0, 'CarKey': 67488, 'CustomerName': 'Running Contract, 72630', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 12:45:00 PM', 'ToDateTime': '8/2/2024 12:45:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
0d94fbf0-6ab4-4e7e-b181-a059a12a9947,d52074,MAZDA,CX5,52074,2022,2114,62114,MAZDA CX 5,"[{'ReservationKey': 0, 'CarKey': 62114, 'CustomerName': 'Running Contract, 66361', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/3/2024 11:59:00 AM', 'ToDateTime': '4/4/2024 11:59:00 AM', 'DayRentValue': 0.0, 'Documents': None}, {'ReservationKey': 1, 'CarKey': 62114, 'CustomerName': 'Hasan Abboushi', 'CustomerMobile': '0503694779', 'ReservationStatus': 1, 'ReservationDateTime': '6/6/2024 12:00:00 AM', 'FromDateTime': '5/10/2024 12:00:00 AM', 'ToDateTime': '6/15/2024 12:00:00 AM', 'DayRentValue': 90.0, 'Documents': 'www.takamol.com/Services/GetImageFromDatabase.aspx?webapikey=9090&Mn=1&fk=4040031&auth=T5U&thump=false|www.takamol.com/Services/GetImageFromDatabase.aspx?webapikey=9090&Mn=1&fk=4040032&auth=38C&thump=false|'}]"
e38cb41f-fd4a-40d6-8a5f-ba2c472cf45a,d52905,MAZDA,CX5,52905,2022,2114,62111,MAZDA CX 5,
e35f96a5-e511-4457-b529-5342eace5109,d55304,MAZDA,CX5,55304,2022,2114,62120,MAZDA CX 5,"[{'ReservationKey': 0, 'CarKey': 62120, 'CustomerName': 'Running Contract, 380831', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 6:15:00 PM', 'ToDateTime': '7/31/2024 6:15:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
f1f4b287-018a-4fd5-b2df-2ae730707d72,d61492,MAZDA,CX5,61492,2022,2114,62115,MAZDA CX 5,"[{'ReservationKey': 0, 'CarKey': 62115, 'CustomerName': 'Running Contract, 72346', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/22/2024 1:25:00 PM', 'ToDateTime': '7/25/2024 1:25:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
184c1944-58ec-4768-b9ae-c017e1b3ec62,x12942,MAZDA,CX5,12942,2022,2114,67138,MAZDA CX5,"[{'ReservationKey': 0, 'CarKey': 67138, 'CustomerName': 'Running Contract, 72671', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 3:04:00 AM', 'ToDateTime': '8/4/2024 3:04:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
f79204e5-c852-4d22-98d6-57ffc504d913,x13941,MAZDA,CX5,13941,2022,2114,67137,MAZDA CX5,"[{'ReservationKey': 0, 'CarKey': 67137, 'CustomerName': 'Running Contract, 72597', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 12:10:00 AM', 'ToDateTime': '8/2/2024 12:10:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
8f2c8dff-1d9e-47be-b8b9-20e3e1f98902,d43226,MAZDA,CX5,43226,2022,2114,62117,MAZDA CX5,"[{'ReservationKey': 0, 'CarKey': 62117, 'CustomerName': 'Running Contract, 70193', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/9/2024 11:45:00 AM', 'ToDateTime': '7/9/2024 11:45:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
cb045304-638a-445c-8b7a-bbf29fdbae45,d47239,MAZDA,CX5,47239,2022,2114,62109,MAZDA CX5,"[{'ReservationKey': 0, 'CarKey': 62109, 'CustomerName': 'Running Contract, 72751', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 3:12:00 PM', 'ToDateTime': '8/3/2024 3:12:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
1e5f1c0d-aec9-475e-898d-7671a4dc5f68,d56375,MAZDA,CX5,56375,2022,2114,62113,MAZDA CX5,"[{'ReservationKey': 0, 'CarKey': 62113, 'CustomerName': 'Running Contract, 72745', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 7:10:00 PM', 'ToDateTime': '8/5/2024 7:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
53150e4f-ae85-4cc8-ae2a-443b0237c300,t4865,MCLAREN,GT,4865,2020,2114,8777,MCLAREN GT,"[{'ReservationKey': 0, 'CarKey': 8777, 'CustomerName': 'Running Contract, 380817', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 7:00:00 PM', 'ToDateTime': '7/29/2024 7:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
3081a070-49f5-4667-9ab3-5412427da1ca,h72866,MERCEDES,200 CLA,72866,2023,2114,104324,MERCEDES 200 CLA ,
df9f44ec-2538-41d3-8366-cf0084264ac4,t50509,MERCEDES,AMG GT,50509,2021,2114,67464,MERCEDES AMG GT,"[{'ReservationKey': 0, 'CarKey': 67464, 'CustomerName': 'Running Contract, 72737', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 2:30:00 AM', 'ToDateTime': '8/3/2024 2:30:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
1cde5e45-f10d-4efd-9ca6-c00843af50d0,u66442,MERCEDES,C300,66442,2021,2114,9068,MERCEDES C300,
577fd364-b55f-4640-ac4a-f6130fdfcf7b,u66445,MERCEDES,E350,66445,2021,2114,9070,MERCEDES E350,
5521616e-998c-4ce6-ba98-7e605677c45c,t99445,MERCEDES,E350,99445,2020,2114,8441,MERCEDES E350,
0375f9a0-67e3-4638-9c3a-cc5b593eb8d2,x50038,MERCEDES,E400,50038,2018,2114,9133,MERCEDES E400,
5e3d46c9-a74e-4f00-bbfb-b6bd8452d2d8,v4817,MERCEDES,G63,4817,2020,2114,100311,MERCEDES G63,"[{'ReservationKey': 0, 'CarKey': 100311, 'CustomerName': 'Running Contract, 72680', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 7:25:00 PM', 'ToDateTime': '7/31/2024 7:25:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
4e1862e9-ad95-430d-ac59-a9ce6632decb,r7877,MERCEDES,G63,7877,2022,2114,70571,MERCEDES G63,
6658ac53-3e01-4ca2-afcb-5e852f261c8f,h8115,MERCEDES,G63,8115,2021,2114,8872,MERCEDES G63,"[{'ReservationKey': 0, 'CarKey': 8872, 'CustomerName': 'Running Contract, 380723', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/9/2024 8:57:00 AM', 'ToDateTime': '7/10/2024 8:57:00 AM', 'DayRentValue': 0.0, 'Documents': None}]"
